Date,Open,High,Low,Close,Adj Close,Volume
5/14/1998,91.5625,92.296875,91.34375,91.8125,55.261135,622900
5/15/1998,91.875,91.875,90.796875,90.796875,54.703461,280900
5/18/1998,90.875,91.328125,90,90.53125,54.543419,249200
5/19/1998,91.125,91.3125,90.375,90.5625,54.562286,482100
5/20/1998,91.25,91.875,90.640625,91.78125,55.296513,304400
5/21/1998,91.9375,92.171875,91.109375,91.375,55.051773,530600
5/22/1998,91.59375,91.59375,90.9375,91.234375,54.967049,219000
5/26/1998,91.734375,91.84375,89.65625,89.65625,54.016228,561300
5/27/1998,89,89.859375,87.9375,89.65625,54.016228,1041100
5/28/1998,89.75,90.09375,89.1875,89.984375,54.213947,367700
5/29/1998,90.28125,90.421875,88.84375,88.84375,53.526722,232400
6/1/1998,88.625,89.859375,88.59375,89.40625,53.865627,445800
6/2/1998,89.734375,89.875,88.78125,88.953125,53.592628,391600
6/3/1998,89.375,89.40625,87.8125,87.84375,52.924248,473100
6/4/1998,87.875,88.953125,87.53125,88.890625,53.555,636200
6/5/1998,89.46875,90.859375,89,90.859375,54.741104,1014000
6/8/1998,90.75,91.25,90.484375,90.921875,54.778774,467900
6/9/1998,90.8125,91.046875,90.359375,90.734375,54.665813,180100
6/10/1998,90.28125,91.125,89.578125,89.75,54.07275,531300
6/11/1998,90.03125,90.140625,88.125,88.125,53.093712,529200
6/12/1998,88.1875,88.625,86.875,88.5625,53.357296,909200
6/15/1998,87.5625,87.9375,85.953125,86,51.813438,617400
6/16/1998,86.8125,86.9375,85.9375,86.796875,52.293549,796500
6/17/1998,87.78125,89.171875,87.5625,88.65625,53.413769,895100
6/18/1998,88.4375,88.71875,88.09375,88.3125,53.206696,219000
6/19/1998,88.40625,88.546875,86.859375,87.078125,52.576111,506100
6/22/1998,87.1875,87.703125,86.796875,87.171875,52.632683,161500
6/23/1998,87.65625,88.421875,87.65625,88.375,53.359127,201600
6/24/1998,88.5,89.4375,87.859375,89.296875,53.915764,353100
6/25/1998,89.875,90.296875,89.140625,89.6875,54.151573,420200
6/26/1998,89.59375,89.9375,89.34375,89.6875,54.151573,150400
6/29/1998,90.1875,90.65625,90,90.125,54.415722,297700
6/30/1998,89.90625,90.15625,89.359375,89.6875,54.151573,395600
7/1/1998,90.375,90.671875,89.890625,90.59375,54.698742,347100
7/2/1998,90.34375,90.578125,90.140625,90.296875,54.519539,263900
7/6/1998,90.3125,91.25,90.03125,91.25,55.094944,166500
7/7/1998,91.171875,91.5625,90.71875,91.109375,55.010128,155700
7/8/1998,91.1875,91.984375,91.109375,91.953125,55.519543,146900
7/9/1998,91.375,91.90625,90.46875,90.875,54.868591,151500
7/10/1998,91.03125,91.46875,90.34375,91.234375,55.085548,127800
7/13/1998,91.375,91.921875,90.796875,90.984375,54.934605,164400
7/14/1998,91.484375,92.671875,91.484375,92.4375,55.812012,276000
7/15/1998,93,93.15625,92.28125,92.5,55.849716,367900
7/16/1998,92.4375,93.40625,92.09375,93.265625,56.311974,356100
7/17/1998,93.4375,93.625,93.09375,93.328125,56.349758,222100
7/20/1998,93.546875,93.578125,92.578125,93.125,56.227112,234900
7/21/1998,93.578125,93.578125,91.75,91.75,55.396912,389800
7/22/1998,91.5,91.75,90.828125,91.40625,55.189358,229900
7/23/1998,91.171875,91.4375,89.203125,89.359375,53.953461,297000
7/24/1998,90.078125,90.078125,88.53125,89.4375,54.000694,424800
7/27/1998,88.96875,90.34375,88.53125,90.25,54.491238,382900
7/28/1998,90.09375,90.09375,88.015625,89.21875,53.868561,557300
7/29/1998,89.8125,90,88.828125,89.015625,53.745922,330400
7/30/1998,89.875,90.375,89.578125,90.234375,54.481766,533300
7/31/1998,90.125,90.375,88.15625,88.53125,53.453442,234400
8/3/1998,88.625,88.921875,87.78125,87.8125,53.019535,429300
8/4/1998,88.625,88.625,84.875,84.9375,51.283619,947200
8/5/1998,85.4375,85.921875,83.53125,85.65625,51.717613,1456000
8/6/1998,84.96875,86.234375,84.96875,85.65625,51.717613,571600
8/7/1998,86.28125,87.234375,85.5,86.15625,52.019493,698900
8/10/1998,86,86.40625,85.140625,85.78125,51.79311,233900
8/11/1998,84.25,84.8125,83.0625,84.375,50.944,1034100
8/12/1998,85.21875,85.78125,84.71875,85.6875,51.736446,592000
8/13/1998,85.34375,86.21875,84.28125,84.28125,50.887398,651900
8/14/1998,85.625,85.6875,83.78125,84.3125,50.906281,731000
8/17/1998,84.09375,85.96875,83.6875,85.75,51.774227,948800
8/18/1998,86.21875,87.671875,86.03125,87.375,52.755329,566000
8/19/1998,87.90625,87.90625,86.78125,86.96875,52.510094,324700
8/20/1998,86.59375,87.125,86.15625,86.25,52.076103,536300
8/21/1998,85.125,85.59375,83.1875,85.59375,51.798187,1184400
8/24/1998,85.8125,86.34375,85,85.625,51.81707,292300
8/25/1998,86.46875,86.875,85.28125,85.90625,51.987293,309400
8/26/1998,84.84375,85.8125,84.53125,85.390625,51.675224,653200
8/27/1998,83.9375,84.21875,80.8125,81.046875,49.046574,1887300
8/28/1998,82,82.609375,80.125,80.78125,48.885841,1225000
8/31/1998,81.21875,81.40625,74.875,74.875,45.311588,1284000
9/1/1998,76.21875,79.09375,73.875,78.53125,47.524227,1760300
9/2/1998,78.65625,79.625,77.625,77.78125,47.070332,551100
9/3/1998,76.34375,77.625,75.75,77.03125,46.616455,806800
9/4/1998,77.6875,77.78125,74.9375,76.875,46.521919,578100
9/8/1998,79.1875,80.65625,78.34375,80.59375,48.772331,1187900
9/9/1998,80.09375,80.46875,78.40625,78.40625,47.448593,879200
9/10/1998,76.46875,77.21875,75,75.75,45.841087,1292900
9/11/1998,75.375,78.8125,75.015625,78.71875,47.637669,1086900
9/14/1998,79.421875,80.34375,79.21875,79.40625,48.053734,627700
9/15/1998,78.625,80.5,78.59375,80.28125,48.583252,418000
9/16/1998,80.9375,81.6875,79.59375,81.125,49.093842,495200
9/17/1998,78.65625,79.40625,78.5,78.78125,47.675484,681100
9/18/1998,78.5625,79.125,78.125,78.8125,47.760479,309400
9/21/1998,76.28125,79.5625,76.15625,79.25,48.025589,562200
9/22/1998,80.0625,80.0625,78.515625,78.859375,47.788887,431900
9/23/1998,79.90625,81.875,79.390625,81.875,49.616356,680200
9/24/1998,81.265625,81.859375,79.234375,79.765625,48.338089,568800
9/25/1998,78.96875,80.96875,78.65625,80.125,48.555889,422200
9/28/1998,80.9375,81.640625,80.375,81.28125,49.256542,678800
9/29/1998,81.484375,81.5625,79.59375,80.6875,48.896725,1089600
9/30/1998,79.6875,80.4375,78.125,78.1875,47.38176,673200
10/1/1998,77,78.15625,75.75,76.21875,46.18869,1107600
10/2/1998,76.375,78.3125,75.0625,78.15625,47.362843,971800
10/5/1998,77.34375,78,75.4375,77.21875,46.794697,728800
10/6/1998,78.3125,78.859375,76.625,77.1875,46.775803,806100
10/7/1998,77.53125,78.5625,75.859375,77.34375,46.870434,1280800
10/8/1998,75.125,77.75,74.46875,77.3125,46.85149,2218200
10/9/1998,78.0625,79.375,76.5625,79.1875,47.987732,1196900
10/12/1998,80.53125,80.96875,79.5,79.78125,48.347584,630700
10/13/1998,80,80.1875,78.6875,79.171875,47.978317,288500
10/14/1998,79,80.671875,78.84375,79.6875,48.290733,939700
10/15/1998,79.5,88,79.1875,83.875,50.828392,1219200
10/16/1998,83.9375,84.421875,83.25,84.1875,51.01775,694800
10/19/1998,84,85.25,83.8125,84.625,51.28286,423800
10/20/1998,85.484375,86.5,84.484375,84.890625,51.443836,959800
10/21/1998,85.46875,85.796875,84.625,85.0625,51.548012,599800
10/22/1998,85.03125,85.6875,84.203125,85.5625,51.850971,574800
10/23/1998,84.9375,85.1875,84.125,84.3125,51.09351,463400
10/26/1998,85,85.4375,84.125,84.375,51.131359,381100
10/27/1998,85.28125,85.421875,83.390625,83.71875,50.733746,915900
10/28/1998,83.859375,84.375,83.171875,83.453125,50.572712,355200
10/29/1998,83.90625,85.4375,83.46875,85.4375,51.775253,413600
10/30/1998,86.09375,86.609375,85.578125,86.03125,52.135128,678700
11/2/1998,86.78125,87.46875,86.234375,87.46875,53.00621,598900
11/3/1998,87.1875,87.625,86.703125,87,52.722115,731200
11/4/1998,88.1875,88.84375,87.078125,88.234375,53.470173,706600
11/5/1998,87.296875,89.5,87.140625,89.5,54.237103,462600
11/6/1998,89.203125,89.9375,89,89.875,54.464378,400000
11/9/1998,89.84375,89.9375,88.515625,89.015625,53.943577,325700
11/10/1998,88.75,89.421875,88.5,88.625,53.706882,345400
11/11/1998,89.4375,89.484375,87.96875,88.359375,53.545929,365000
11/12/1998,88.125,89.21875,88.125,88.625,53.706882,354400
11/13/1998,88.65625,89.75,88.46875,89.5,54.237103,408300
11/16/1998,90.15625,90.46875,89.390625,90.34375,54.748482,273700
11/17/1998,89.953125,92,89.03125,89.96875,54.521194,618700
11/18/1998,89.875,90.96875,89.75,90.671875,54.947311,249600
11/19/1998,90.9375,91.125,90.3125,90.75,54.994637,270800
11/20/1998,91.3125,91.734375,91,91.71875,55.673695,331900
11/23/1998,92.359375,94.09375,92.25,94.09375,57.115345,530600
11/24/1998,93.765625,93.890625,92.875,93.09375,56.508369,503700
11/25/1998,93.25,93.328125,92.609375,93.125,56.527321,155300
11/27/1998,93.703125,93.71875,93.25,93.25,56.603237,71000
11/30/1998,93.046875,93.0625,90.75,90.8125,55.123589,527600
12/1/1998,90.25,91.90625,89.875,91.265625,55.398735,379800
12/2/1998,90.53125,90.984375,89.515625,90.75,55.08564,317600
12/3/1998,90.328125,90.984375,88.5625,88.828125,53.919086,638700
12/4/1998,89.625,90.625,89.375,90.5,54.933907,1230600
12/7/1998,90.59375,90.984375,90,90.75,55.08564,522900
12/8/1998,90.546875,91,89.421875,90.3125,54.820114,405500
12/9/1998,90.171875,90.65625,89.65625,90.0625,54.668377,310100
12/10/1998,89.875,90.015625,88.15625,88.28125,53.587158,422700
12/11/1998,88.015625,88.609375,87.265625,87.96875,53.397484,548700
12/14/1998,87.421875,87.96875,86.515625,86.515625,52.515358,393500
12/15/1998,87.5,88.375,86.515625,88.21875,53.549213,637200
12/16/1998,88.59375,88.59375,87.5625,87.875,53.340542,537800
12/17/1998,88.140625,89,88.140625,88.71875,53.852718,1114300
12/18/1998,89.109375,89.375,88.515625,88.71875,53.943901,289100
12/21/1998,89.265625,91.1875,89.109375,89.8125,54.608944,483500
12/22/1998,90.265625,90.765625,89.421875,90.34375,54.931984,317700
12/23/1998,91.234375,92.3125,90.6875,92.0625,55.977058,657600
12/24/1998,92.109375,92.515625,91.8125,92.09375,55.996002,346900
12/28/1998,92.765625,92.78125,91.8125,91.9375,55.901039,274000
12/29/1998,92.296875,93.53125,91.765625,93.484375,56.841564,598800
12/30/1998,93.0625,93.46875,92.625,92.625,56.319042,202600
12/31/1998,92.609375,92.859375,91.5,91.53125,55.653999,870300
1/4/1999,92.078125,93.609375,91.046875,91.953125,55.910534,490200
1/5/1999,91.9375,93.4375,91.9375,93.21875,56.680061,473000
1/6/1999,94.171875,95.8125,93.828125,95.65625,58.162128,701400
1/7/1999,94.25,95.484375,94.09375,95.25,57.915127,450300
1/8/1999,96.25,96.625,95.296875,96.515625,58.684643,446300
1/11/1999,96.34375,96.453125,95.25,96.34375,58.580139,603000
1/12/1999,95.9375,96.0625,94.53125,94.53125,57.478127,539600
1/13/1999,91.796875,94.375,91.796875,93.34375,56.756092,1082800
1/14/1999,93.5,93.5,90.71875,90.875,55.255005,604100
1/15/1999,92.109375,93.5,91.53125,93.46875,56.926052,470100
1/19/1999,94.3125,94.3125,92.015625,93.0625,56.678581,1505900
1/20/1999,94.1875,94.75,92.75,93.625,57.021179,687500
1/21/1999,93,93.78125,92.03125,92.125,56.107582,944500
1/22/1999,90.921875,92.109375,90.75,91.3125,55.612782,550700
1/25/1999,91.390625,92.28125,90.359375,92.28125,56.202812,608400
1/26/1999,92.296875,93.71875,91.828125,93.71875,57.0783,459600
1/27/1999,93.8125,94,91.5,91.6875,55.84119,487100
1/28/1999,92.46875,93.15625,92.21875,92.46875,56.316975,268200
1/29/1999,93.203125,94,92.046875,93.28125,56.811863,306900
2/1/1999,93.984375,94.34375,93.15625,93.34375,56.849899,191400
2/2/1999,93.265625,93.296875,91.875,92.65625,56.431198,473600
2/3/1999,92.21875,94,92.21875,93.875,57.17342,238100
2/4/1999,93.515625,94,92.765625,93.5,56.945068,442800
2/5/1999,93.21875,93.484375,92.4375,93.0625,56.678581,438700
2/8/1999,93.5,93.765625,92.0625,92.8125,56.526363,335500
2/9/1999,92.640625,92.84375,91,91.375,55.650833,341700
2/10/1999,91.5,91.90625,90.96875,91.625,55.803181,751900
2/11/1999,92.109375,94.34375,91.5,94,57.249619,687700
2/12/1999,93.46875,93.984375,92.3125,92.90625,56.583447,410400
2/16/1999,93.59375,93.96875,92.5,92.703125,56.459694,728100
2/17/1999,92.46875,93.78125,91.796875,92.4375,56.297913,466000
2/18/1999,92.734375,93.3125,91.96875,93.03125,56.659561,589200
2/19/1999,93.0625,93.984375,92.59375,93.53125,57.056103,382200
2/22/1999,93.453125,95.71875,93.359375,95.6875,58.371429,418500
2/23/1999,95.34375,96.125,94.5625,95.5625,58.295219,632800
2/24/1999,95.703125,96.078125,93.75,93.875,57.265778,695600
2/25/1999,93.28125,93.84375,92.25,93.1875,56.846432,1438600
2/26/1999,93.71875,93.8125,92.4375,92.890625,56.665325,356200
3/1/1999,93,93.5625,92.25,93.0625,56.770096,336900
3/2/1999,93.609375,94.21875,92.640625,93.28125,56.903549,242000
3/3/1999,93.015625,93.34375,92,92.84375,56.636707,201200
3/4/1999,93.5,94.96875,93.34375,94.96875,57.932976,584900
3/5/1999,96.328125,97.84375,96.171875,97.625,59.553307,1525300
3/8/1999,97.671875,97.78125,96.796875,97.46875,59.458069,298300
3/9/1999,97.3125,98.34375,96.75,96.9375,59.133953,848200
3/10/1999,97.125,97.9375,96.8125,97.9375,59.743988,180300
3/11/1999,98.609375,99.71875,98.03125,99.3125,60.582767,758500
3/12/1999,99.84375,99.859375,98.640625,98.640625,60.172913,411300
3/15/1999,98.90625,99.75,98.75,99.734375,60.840187,204000
3/16/1999,99.921875,100.109375,99.265625,99.4375,60.659008,644400
3/17/1999,99.46875,99.75,98.6875,98.921875,60.34449,608100
3/18/1999,98.765625,100.46875,98.625,100.3125,61.192825,399800
3/19/1999,100.5,100.75,98.5625,98.5625,60.215355,501000
3/22/1999,98.6875,99.4375,98.5625,99.125,60.558968,118500
3/23/1999,98.421875,99.4375,96.28125,96.625,59.031593,824500
3/24/1999,96.828125,97.09375,96.171875,96.84375,59.165257,253600
3/25/1999,97.828125,98.734375,97.390625,98.625,60.253498,385500
3/26/1999,97.953125,98.5,97.5,98.28125,60.043457,258900
3/29/1999,99.203125,100.5,99,99.875,61.017155,441200
3/30/1999,98.921875,99.859375,98.671875,99.28125,60.654434,552000
3/31/1999,99.75,99.96875,97.65625,97.75,59.718929,452900
4/1/1999,98.5,98.625,97.546875,98.265625,60.033924,267500
4/5/1999,99.34375,100.34375,98.8125,100.125,61.169922,457400
4/6/1999,99.546875,100.3125,99.1875,99.625,60.86441,231600
4/7/1999,100.375,101.09375,99.375,101,61.704453,313900
4/8/1999,101.015625,102.140625,100.46875,102.0625,62.3536,362600
4/9/1999,101.59375,102.59375,101,101.875,62.239052,402300
4/12/1999,100.625,103.625,100.625,103.515625,63.24136,900800
4/13/1999,103.375,104.28125,103,104.125,63.613583,1310900
4/14/1999,104.78125,105.21875,103.578125,104.34375,63.747295,1553700
4/15/1999,104.3125,105.15625,103.5,104.84375,64.052773,1917400
4/16/1999,105,105.21875,103.78125,104.53125,63.872787,2050400
4/19/1999,104.9375,107.484375,103.5,104.375,63.777309,5045900
4/20/1999,104.25,104.96875,103.125,104.46875,63.834553,4491000
4/21/1999,104.515625,106.53125,104.15625,106.5,65.075768,2419100
4/22/1999,106.96875,107.59375,106.125,107.46875,65.667709,1891000
4/23/1999,107,107.625,106.3125,107.09375,65.438553,942000
4/26/1999,107.34375,107.34375,106.40625,107.25,65.534081,629400
4/27/1999,108,108.625,107.515625,108.375,66.221443,2460600
4/28/1999,108.25,109.4375,107.96875,108.265625,66.154617,2919100
4/29/1999,108.8125,109.3125,108.125,108.78125,66.469704,1922000
4/30/1999,109.28125,109.5625,106.5,107.625,65.763206,3761500
5/3/1999,107.9375,110.21875,107.53125,110.21875,67.348091,1834900
5/4/1999,109.8125,110.40625,108.71875,109.25,66.756157,2046600
5/5/1999,109.34375,109.734375,107.75,109.375,66.832565,2827000
5/6/1999,109.21875,109.84375,108.375,109.5,66.908943,2659100
5/7/1999,110.0625,110.4375,109.25,110.4375,67.48172,1749800
5/10/1999,110.28125,111.09375,109.625,110,67.214386,1598000
5/11/1999,110.625,111,109.6875,110.21875,67.348091,1519200
5/12/1999,110,110.6875,107,110.15625,67.309898,3325500
5/13/1999,110.96875,111.5,110.5,111.25,67.978172,1390300
5/14/1999,109.6875,110.109375,108.75,109.125,66.679741,2026200
5/17/1999,108.90625,108.9375,107.6875,108.75,66.450607,1204800
5/18/1999,109.1875,109.5,107.625,108.828125,66.498329,1152500
5/19/1999,109.0625,109.3125,108.25,109.0625,66.641563,679000
5/20/1999,109.4375,109.6875,108.78125,108.8125,66.488846,1410900
5/21/1999,108.8125,108.90625,107.75,108.25,66.284584,747200
5/24/1999,108.6875,108.6875,106.15625,106.375,65.136482,1241800
5/25/1999,106.3125,107.59375,105.0625,105.0625,64.33284,1253300
5/26/1999,105.96875,107.34375,105.0625,107,65.51918,1336500
5/27/1999,106.625,106.6875,104.21875,104.875,64.217972,1617700
5/28/1999,104.96875,105.9375,104.75,105.140625,64.380615,702700
6/1/1999,105.203125,106.125,104.0625,106.09375,64.964233,1968500
6/2/1999,106,106.34375,104.65625,105.921875,64.85894,1111500
6/3/1999,106.3125,106.8125,105.9375,106.75,65.366066,583900
6/4/1999,107.4375,108.3125,106.8125,108.21875,66.265457,632300
6/7/1999,108.375,109.25,108.125,108.96875,66.724655,651700
6/8/1999,108.90625,108.90625,107.375,107.75,65.978424,574000
6/9/1999,108.03125,108.03125,106.71875,107.125,65.595772,395400
6/10/1999,106.5625,106.71875,105.34375,106.21875,65.040779,750600
6/11/1999,106.625,107,104.34375,104.96875,64.275383,1043900
6/14/1999,105.5,106.125,105,105.6875,64.715477,589100
6/15/1999,106.125,106.875,105.765625,106.34375,65.117378,697300
6/16/1999,107.28125,108.0625,107.25,107.78125,65.997505,773500
6/17/1999,107.5,108.875,107.25,108.71875,66.571625,632500
6/18/1999,108.5625,108.84375,108.1875,108.46875,66.490051,264300
6/21/1999,108.75,108.96875,107.625,108.125,66.279411,309700
6/22/1999,107.625,108.21875,107.015625,107.15625,65.68557,398800
6/23/1999,106.96875,107.03125,106.28125,106.5,65.283257,493800
6/24/1999,106.375,106.40625,104.75,105.625,64.746933,603500
6/25/1999,106.125,106.40625,105.5,105.734375,64.813972,297600
6/28/1999,106.5625,107,106.25,106.6875,65.398209,522300
6/29/1999,106.59375,108,106.328125,107.625,65.972839,308300
6/30/1999,107.8125,110.25,107.25,109.375,67.045616,1151100
7/1/1999,109.84375,111,109.0625,110.71875,67.869278,1408100
7/2/1999,110.8125,111.75,110.625,111.65625,68.444023,393900
7/6/1999,111.6875,112.5,111.265625,111.40625,68.290771,548000
7/7/1999,111.25,111.84375,110.8125,111.5625,68.386513,563100
7/8/1999,111.09375,112.25,111,111.15625,68.137497,430000
7/9/1999,111.71875,112.09375,111.40625,112.0625,68.693024,323300
7/12/1999,112.59375,112.59375,111.59375,111.84375,68.558983,414200
7/13/1999,111.09375,112.234375,110.8125,111.90625,68.597229,341900
7/14/1999,112.3125,112.3125,111.25,111.65625,68.444023,354100
7/15/1999,112.3125,112.34375,111.46875,111.703125,68.472702,287100
7/16/1999,111.9375,112.1875,111.4375,112.03125,68.694168,226300
7/19/1999,112.375,112.625,111.6875,111.765625,68.531281,290700
7/20/1999,111.28125,111.8125,109.5,109.65625,67.237869,816500
7/21/1999,109.84375,110.59375,109.34375,109.9375,67.410309,534900
7/22/1999,109.78125,110.46875,108.6875,109.4375,67.103722,1008500
7/23/1999,110,110.09375,108.625,109.0625,66.873787,541700
7/26/1999,108.71875,109.234375,108.34375,108.4375,66.490532,377600
7/27/1999,109.15625,110.234375,108.90625,109.625,67.218727,1080200
7/28/1999,109.625,110.25,109.3125,109.4375,67.103722,459100
7/29/1999,108.4375,108.59375,106.9375,107.78125,66.088127,1201800
7/30/1999,107.9375,108.234375,106.3125,106.34375,65.206787,788700
8/2/1999,106.375,107.90625,106.03125,106.5625,65.340858,673700
8/3/1999,107.125,107.25,105.859375,106.71875,65.436729,1141400
8/4/1999,107.15625,108.109375,106.5,106.65625,65.398361,1571300
8/5/1999,107,108.34375,105.5,108.34375,66.433075,1613300
8/6/1999,107.5,108.25,106.5,107.09375,65.666611,800600
8/9/1999,107.1875,107.5625,106.75,107.125,65.685806,634100
8/10/1999,107,107.15625,105.28125,106.75,65.455856,2335100
8/11/1999,107.375,108.09375,106.53125,108,66.222305,716300
8/12/1999,108.25,109.125,107.875,107.90625,66.164841,595100
8/13/1999,109.21875,110,109.015625,110,67.448669,567200
8/16/1999,110,110.6875,109.640625,110.65625,67.851059,663300
8/17/1999,111.65625,111.71875,110.1875,111.25,68.215118,625600
8/18/1999,110.84375,111.5,109.8125,109.890625,67.381599,776200
8/19/1999,109.03125,110.1875,109.015625,109.75,67.29538,732600
8/20/1999,109.875,111.1875,109.75,111.15625,68.30014,688300
8/23/1999,111.71875,113.3125,111.515625,113.296875,69.61544,1016900
8/24/1999,112.78125,113.75,111.78125,112.9375,69.39463,1476300
8/25/1999,113.1875,113.625,112.015625,113.625,69.817101,864200
8/26/1999,113.15625,113.28125,111.96875,112.0625,68.85701,749500
8/27/1999,112.40625,112.40625,111,111,68.20414,656000
8/30/1999,111.15625,111.28125,108.9375,109.0625,67.013603,789600
8/31/1999,109.15625,109.96875,107.78125,108.25,66.514389,1038800
9/1/1999,108.9375,109.5625,108.53125,109.5625,67.320808,1136500
9/2/1999,108.0625,108.75,107.375,108.40625,66.610435,1048200
9/3/1999,110.40625,111.3125,110,111.3125,68.396187,709500
9/7/1999,110.71875,111.1875,110.125,110.25,67.743279,423700
